Date,High,Low,Open,Close,Volume,Adj Close,coin,rank
2022-05-20,2054.7958984375,1926.6767578125,2018.0001220703125,1961.315673828125,15892482289,1961.315673828125,ETH,1
2022-05-21,1985.39599609375,1944.26513671875,1961.0179443359375,1974.518310546875,8546822406,1974.518310546875,ETH,1
2022-05-22,2047.19140625,1966.038818359375,1974.670654296875,2043.170166015625,10941123403,2043.170166015625,ETH,1
2022-05-23,2080.33349609375,1964.3865966796875,2042.3447265625,1972.181884765625,16434529708,1972.181884765625,ETH,1
2022-05-24,1991.5355224609375,1920.6881103515625,1972.390869140625,1978.9827880859375,13057109007,1978.9827880859375,ETH,1
2022-05-25,2014.3695068359375,1943.9385986328125,1978.677001953125,1944.827880859375,13364545730,1944.827880859375,ETH,1
2022-05-26,1962.171142578125,1759.1995849609375,1945.0333251953125,1803.913330078125,23458681818,1803.913330078125,ETH,1
2022-05-27,1814.656494140625,1721.2647705078125,1802.5438232421875,1724.9228515625,25470760032,1724.9228515625,ETH,1
2022-05-28,1757.9417724609375,1724.635986328125,1724.635986328125,1757.9417724609375,23214777872,1757.9417724609375,ETH,1
2022-05-29,1818.776611328125,1765.9373779296875,1792.1844482421875,1812.031005859375,10642556101,1812.031005859375,ETH,1
2022-05-30,2005.2108154296875,1804.4560546875,1811.885986328125,1996.4412841796875,19580808705,1996.4412841796875,ETH,1
2022-05-31,2005.490966796875,1932.35205078125,1996.4080810546875,1942.3280029296875,18363115560,1942.3280029296875,ETH,1
2022-06-01,1965.1666259765625,1776.05322265625,1942.0506591796875,1823.5693359375,21037797760,1823.5693359375,ETH,1
2022-06-02,1845.31396484375,1789.6641845703125,1822.412109375,1834.1505126953125,17065041354,1834.1505126953125,ETH,1
2022-06-03,1840.058837890625,1746.509765625,1834.135009765625,1775.07861328125,14878001811,1775.07861328125,ETH,1
2022-06-04,1810.2996826171875,1751.5333251953125,1775.2208251953125,1801.6094970703125,8677951273,1801.6094970703125,ETH,1
2022-06-05,1825.859619140625,1777.13330078125,1801.8189697265625,1805.2049560546875,8850385937,1805.2049560546875,ETH,1
2022-06-06,1915.030517578125,1804.990234375,1805.635986328125,1859.2896728515625,16518471852,1859.2896728515625,ETH,1
2022-06-07,1862.9149169921875,1729.41357421875,1859.333740234375,1814.04833984375,24020076750,1814.04833984375,ETH,1
2022-06-08,1830.676025390625,1770.231201171875,1814.1007080078125,1793.572265625,18041476023,1793.572265625,ETH,1
2022-06-09,1827.2930908203125,1779.8675537109375,1793.5128173828125,1789.8260498046875,12013083393,1789.8260498046875,ETH,1
2022-06-10,1797.6077880859375,1663.4339599609375,1789.68994140625,1665.042236328125,18504740451,1665.042236328125,ETH,1
2022-06-11,1679.314208984375,1507.0389404296875,1665.2178955078125,1529.6634521484375,21127089064,1529.6634521484375,ETH,1
2022-06-12,1539.705078125,1436.1839599609375,1530.189697265625,1445.216552734375,23465074882,1445.216552734375,ETH,1
2022-06-13,1448.738037109375,1181.9482421875,1443.83544921875,1204.582763671875,45162788786,1204.582763671875,ETH,1
2022-06-14,1252.4718017578125,1094.701904296875,1204.5552978515625,1211.662841796875,33327826525,1211.662841796875,ETH,1
2022-06-15,1236.6275634765625,1025.6842041015625,1211.365966796875,1233.2064208984375,37539999450,1233.2064208984375,ETH,1
2022-06-16,1246.140625,1058.7845458984375,1233.603515625,1067.730712890625,18907671369,1067.730712890625,ETH,1
2022-06-17,1112.4715576171875,1060.86767578125,1067.9876708984375,1086.519287109375,14591486540,1086.519287109375,ETH,1
2022-06-18,1095.1668701171875,896.1090087890625,1086.3779296875,993.6367797851562,21655406608,993.6367797851562,ETH,1
2022-06-19,1142.3408203125,943.1163330078125,993.400634765625,1127.656494140625,21795481981,1127.656494140625,ETH,1
2022-06-20,1159.9853515625,1066.1131591796875,1127.65625,1127.6424560546875,19739691429,1127.6424560546875,ETH,1
2022-06-21,1185.4324951171875,1112.5726318359375,1127.5118408203125,1124.8245849609375,15632089439,1124.8245849609375,ETH,1
2022-06-22,1126.26171875,1049.7633056640625,1125.3729248046875,1051.421875,15010593493,1051.421875,ETH,1
2022-06-23,1146.4942626953125,1050.2196044921875,1051.329345703125,1143.38671875,14657862919,1143.38671875,ETH,1
2022-06-24,1238.616943359375,1134.5140380859375,1143.2047119140625,1226.8447265625,16981552654,1226.8447265625,ETH,1
2022-06-25,1246.394287109375,1184.56201171875,1226.7247314453125,1243.4468994140625,12481946184,1243.4468994140625,ETH,1
2022-06-26,1272.1312255859375,1199.4063720703125,1242.987548828125,1199.8316650390625,12096607824,1199.8316650390625,ETH,1
2022-06-27,1234.1807861328125,1179.79248046875,1199.713134765625,1193.6806640625,12492225250,1193.6806640625,ETH,1
2022-06-28,1229.739013671875,1141.15966796875,1193.2540283203125,1144.5792236328125,14023205651,1144.5792236328125,ETH,1
2022-06-29,1152.684814453125,1092.09912109375,1144.5244140625,1098.94384765625,15386286815,1098.94384765625,ETH,1
2022-06-30,1103.6904296875,1009.0948486328125,1099.3531494140625,1067.298828125,16350755497,1067.298828125,ETH,1
2022-07-01,1100.223876953125,1040.1507568359375,1068.3167724609375,1059.767333984375,17499453625,1059.767333984375,ETH,1
2022-07-02,1073.0526123046875,1033.962158203125,1060.1212158203125,1066.5128173828125,9935603640,1066.5128173828125,ETH,1
2022-07-03,1083.4189453125,1044.005615234375,1066.4674072265625,1073.7669677734375,8557248150,1073.7669677734375,ETH,1
2022-07-04,1152.94384765625,1048.3963623046875,1073.7943115234375,1151.05908203125,13670889311,1151.05908203125,ETH,1
2022-07-05,1165.6827392578125,1086.8299560546875,1150.509765625,1134.541015625,16195518291,1134.541015625,ETH,1
2022-07-06,1193.63671875,1116.24755859375,1134.822265625,1186.9739990234375,15373536703,1186.9739990234375,ETH,1
2022-07-07,1246.8948974609375,1165.6231689453125,1186.9609375,1237.5933837890625,14230795894,1237.5933837890625,ETH,1
2022-07-08,1262.8857421875,1200.6322021484375,1237.580322265625,1222.5062255859375,16315929082,1222.5062255859375,ETH,1
2022-07-09,1228.7679443359375,1209.3775634765625,1222.306884765625,1216.978271484375,8821353104,1216.978271484375,ETH,1
2022-07-10,1216.9044189453125,1157.175537109375,1216.9044189453125,1168.401611328125,10984558039,1168.401611328125,ETH,1
2022-07-11,1169.19384765625,1095.0028076171875,1168.1390380859375,1097.236572265625,12064180410,1097.236572265625,ETH,1
2022-07-12,1097.2591552734375,1038.1356201171875,1097.2591552734375,1038.191650390625,12583282453,1038.191650390625,ETH,1
2022-07-13,1113.587158203125,1019.2203369140625,1038.1866455078125,1113.587158203125,18302588147,1113.587158203125,ETH,1
2022-07-14,1202.953369140625,1077.40576171875,1113.5157470703125,1191.5262451171875,16688640823,1191.5262451171875,ETH,1
2022-07-15,1275.7781982421875,1182.9031982421875,1191.6748046875,1233.129150390625,17411448225,1233.129150390625,ETH,1
2022-07-16,1377.944580078125,1195.60595703125,1232.7916259765625,1352.62646484375,18364013796,1352.62646484375,ETH,1
2022-07-17,1378.41748046875,1329.7633056640625,1353.205078125,1338.6357421875,16079711737,1338.6357421875,ETH,1
2022-07-18,1578.7178955078125,1338.8060302734375,1338.8060302734375,1578.7178955078125,27440420623,1578.7178955078125,ETH,1
2022-07-19,1607.0330810546875,1501.7974853515625,1578.3839111328125,1542.9752197265625,27753529276,1542.9752197265625,ETH,1
2022-07-20,1612.645751953125,1500.80322265625,1542.954345703125,1520.20068359375,22942708340,1520.20068359375,ETH,1
2022-07-21,1595.761962890625,1472.1854248046875,1520.37451171875,1576.74951171875,20009556587,1576.74951171875,ETH,1
2021-05-01,278.21942138671875,266.63140869140625,271.1426696777344,276.8335266113281,3611805752,276.8335266113281,LTC,2
2021-05-02,277.48345947265625,265.3357238769531,276.9604187011719,269.1043701171875,3118501264,269.1043701171875,LTC,2
2021-05-03,299.300537109375,268.7289733886719,269.00830078125,294.7040100097656,5172505234,294.7040100097656,LTC,2
2021-05-04,326.888671875,275.4649658203125,294.7742614746094,306.2344970703125,11541253990,306.2344970703125,LTC,2
2021-05-05,359.5001525878906,301.4515686035156,305.1773986816406,356.0370788574219,13183539068,356.0370788574219,LTC,2
2021-05-06,364.5176086425781,323.7054443359375,356.0221252441406,353.5103454589844,10441211171,353.5103454589844,LTC,2
2021-05-07,372.2654113769531,333.99517822265625,354.5068359375,346.2535705566406,11094872192,346.2535705566406,LTC,2
2021-05-08,356.0328674316406,334.97576904296875,345.296875,346.3687438964844,6775459938,346.3687438964844,LTC,2
2021-05-09,388.2327880859375,335.1734619140625,347.09002685546875,386.4507751464844,9835832552,386.4507751464844,LTC,2
2021-05-10,412.96014404296875,339.1389465332031,387.8691711425781,359.3293151855469,13240769672,359.3293151855469,LTC,2
2021-05-11,378.859130859375,345.298828125,359.2580871582031,377.3887939453125,8798204078,377.3887939453125,LTC,2
2021-05-12,393.1324768066406,303.0848693847656,377.6705322265625,303.0848693847656,8782996412,303.0848693847656,LTC,2
2021-05-13,332.0284729003906,292.2806701660156,310.1023864746094,316.9093322753906,9777636796,316.9093322753906,LTC,2
2021-05-14,338.0980529785156,308.7076721191406,317.5172119140625,326.2338562011719,6413801038,326.2338562011719,LTC,2
2021-05-15,331.5926208496094,297.5908508300781,326.3979187011719,299.77252197265625,5642887118,299.77252197265625,LTC,2
2021-05-16,323.7637939453125,280.37066650390625,299.8179626464844,296.6270446777344,5522282426,296.6270446777344,LTC,2
2021-05-17,296.4105529785156,262.739990234375,296.0924377441406,281.7693176269531,6426443389,281.7693176269531,LTC,2
2021-05-18,318.0450744628906,279.4114685058594,281.10333251953125,294.61932373046875,7572089848,294.61932373046875,LTC,2
2021-05-19,299.84759521484375,151.1724395751953,294.6055908203125,189.52017211914062,11449368854,189.52017211914062,LTC,2
2021-05-20,224.84767150878906,167.64004516601562,186.86627197265625,212.27613830566406,8294595618,212.27613830566406,LTC,2
2021-05-21,219.23480224609375,157.61199951171875,210.93597412109375,180.19703674316406,6827729891,180.19703674316406,LTC,2
2021-05-22,184.3743133544922,163.06649780273438,180.5387420654297,169.5945587158203,5184597505,169.5945587158203,LTC,2
2021-05-23,176.4557342529297,118.64244079589844,169.68450927734375,143.5193634033203,6847843143,143.5193634033203,LTC,2
2021-05-24,184.1439971923828,140.40377807617188,142.80264282226562,183.99412536621094,5615445186,183.99412536621094,LTC,2
2021-05-25,194.12405395507812,168.41075134277344,185.03749084472656,183.49789428710938,5221949811,183.49789428710938,LTC,2
2021-05-26,204.08950805664062,180.01719665527344,183.976318359375,199.22433471679688,4409113332,199.22433471679688,LTC,2
2021-05-27,208.4635009765625,181.08734130859375,199.2351837158203,193.12109375,4104509375,193.12109375,LTC,2
2021-05-28,198.48675537109375,166.2047576904297,193.99053955078125,177.32066345214844,4842770593,177.32066345214844,LTC,2
2021-05-29,188.60699462890625,158.0443878173828,177.3782196044922,163.80810546875,4442221955,163.80810546875,LTC,2
2021-05-30,180.2601776123047,156.3244171142578,163.80166625976562,170.9782257080078,3015850344,170.9782257080078,LTC,2
2021-05-31,188.15899658203125,164.00938415527344,170.66888427734375,188.03367614746094,3347105582,188.03367614746094,LTC,2
2021-06-01,193.0040283203125,176.29721069335938,188.1175537109375,182.98069763183594,2965166592,182.98069763183594,LTC,2
2021-06-02,191.24441528320312,178.66116333007812,183.00299072265625,187.26397705078125,2808932742,187.26397705078125,LTC,2
2021-06-03,197.6842803955078,182.46522521972656,187.4100799560547,193.086181640625,2854571398,193.086181640625,LTC,2
2021-06-04,193.54904174804688,170.01918029785156,193.54904174804688,178.87200927734375,3123327190,178.87200927734375,LTC,2
2021-06-05,185.43394470214844,168.1190948486328,178.7062225341797,173.02871704101562,2626658227,173.02871704101562,LTC,2
2021-06-06,180.02162170410156,172.51512145996094,173.1466522216797,176.63943481445312,2250385468,176.63943481445312,LTC,2
2021-06-07,182.23959350585938,161.0727996826172,176.539306640625,161.73280334472656,2497621711,161.73280334472656,LTC,2
2021-06-08,164.47744750976562,145.66819763183594,162.04898071289062,161.16107177734375,3333355082,161.16107177734375,LTC,2
2021-06-09,173.04527282714844,152.84213256835938,160.8913116455078,172.13865661621094,3251347235,172.13865661621094,LTC,2
2021-06-10,174.52015686035156,162.9648895263672,172.47857666015625,168.20306396484375,2639779895,168.20306396484375,LTC,2
2021-06-11,173.48854064941406,160.8946990966797,168.2439727783203,162.88052368164062,2518234370,162.88052368164062,LTC,2
2021-06-12,164.25701904296875,154.3889923095703,162.97703552246094,162.01486206054688,2207409008,162.01486206054688,LTC,2
2021-06-13,171.51971435546875,156.96461486816406,161.9825897216797,170.93087768554688,2041213335,170.93087768554688,LTC,2
2021-06-14,180.00091552734375,166.6953887939453,170.85440063476562,172.9490966796875,1960141206,172.9490966796875,LTC,2
2021-06-15,181.04803466796875,172.44073486328125,178.63372802734375,178.659423828125,2459814443,178.659423828125,LTC,2
2021-06-16,177.2010040283203,164.9956817626953,175.3293914794922,166.4589385986328,2211208641,166.4589385986328,LTC,2
2021-06-17,173.25112915039062,163.58920288085938,166.6033172607422,167.05569458007812,2010202177,167.05569458007812,LTC,2
2021-06-18,167.37890625,152.0054931640625,167.23403930664062,156.3556365966797,2163514007,156.3556365966797,LTC,2
2021-06-19,160.82736206054688,152.93783569335938,156.55419921875,153.2954559326172,1718599931,153.2954559326172,LTC,2
2021-06-20,156.2391815185547,144.31533813476562,153.0144500732422,155.09259033203125,1958671063,155.09259033203125,LTC,2
2021-06-21,155.49322509765625,124.249267578125,154.97198486328125,124.78646087646484,2929287425,124.78646087646484,LTC,2
2021-06-22,132.62332153320312,105.56629180908203,124.59527587890625,119.6026840209961,3728601207,119.6026840209961,LTC,2
2021-06-23,133.59461975097656,115.95838165283203,119.67530822753906,128.67498779296875,2863227875,128.67498779296875,LTC,2
2021-06-24,137.175537109375,123.95979309082031,129.06080627441406,134.48460388183594,1897169523,134.48460388183594,LTC,2
2021-06-25,138.11972045898438,124.58116912841797,134.59622192382812,125.687744140625,1912813174,125.687744140625,LTC,2
2021-06-26,129.3040771484375,119.02980041503906,125.3934326171875,126.65725708007812,2064657166,126.65725708007812,LTC,2
2021-06-27,132.47605895996094,125.09052276611328,126.89379119873047,132.34788513183594,1804264433,132.34788513183594,LTC,2
2021-06-28,139.47433471679688,130.3041534423828,132.5926971435547,137.370849609375,1877529989,137.370849609375,LTC,2
2021-06-29,149.09628295898438,137.42349243164062,137.61309814453125,143.70291137695312,2182136698,143.70291137695312,LTC,2
2021-06-30,146.67156982421875,136.4293212890625,144.05044555664062,144.13583374023438,1889869747,144.13583374023438,LTC,2
2021-07-01,144.1366424560547,134.40602111816406,144.1366424560547,137.57752990722656,1681324823,137.57752990722656,LTC,2
2021-07-02,138.78770446777344,130.9354705810547,137.2992706298828,136.94369506835938,1418980649,136.94369506835938,LTC,2
2021-07-03,141.35601806640625,134.94528198242188,136.9305877685547,140.27969360351562,1236493834,140.27969360351562,LTC,2
2021-07-04,147.8360595703125,137.09642028808594,140.3179931640625,144.90585327148438,1431656519,144.90585327148438,LTC,2
2021-07-05,144.84933471679688,134.96026611328125,144.84933471679688,138.0732421875,1338245545,138.0732421875,LTC,2
2021-07-06,142.7035675048828,135.92483520507812,137.95167541503906,138.9856414794922,1504907480,138.9856414794922,LTC,2
2021-07-07,142.90057373046875,137.18386840820312,138.9601593017578,137.3712158203125,1594183502,137.3712158203125,LTC,2
2021-07-08,137.67222595214844,128.44664001464844,137.5182647705078,132.30850219726562,1654154836,132.30850219726562,LTC,2
2021-07-09,135.73353576660156,126.36164855957031,132.1701202392578,134.57159423828125,1578256301,134.57159423828125,LTC,2
2021-07-10,136.7248077392578,130.92250061035156,134.65133666992188,133.98728942871094,1301165252,133.98728942871094,LTC,2
2021-07-11,136.4457244873047,132.24530029296875,133.98126220703125,134.24583435058594,1267259648,134.24583435058594,LTC,2
2021-07-12,139.66526794433594,132.155029296875,134.29124450683594,133.5381317138672,1658972857,133.5381317138672,LTC,2
2021-07-13,134.52394104003906,129.7334442138672,133.48373413085938,131.32180786132812,1326935445,131.32180786132812,LTC,2
2021-07-14,132.31178283691406,124.23351287841797,131.39901733398438,131.06260681152344,1509497526,131.06260681152344,LTC,2
2021-07-15,133.01707458496094,122.33609771728516,131.13238525390625,125.49156188964844,1512389053,125.49156188964844,LTC,2
2021-07-16,127.78345489501953,120.7690658569336,125.62896728515625,121.04105377197266,1434977465,121.04105377197266,LTC,2
2021-07-17,122.89361572265625,118.07868194580078,120.94344329833984,120.0270767211914,1380666904,120.0270767211914,LTC,2
2021-07-18,123.98239135742188,117.39049530029297,120.080810546875,119.51201629638672,1339676386,119.51201629638672,LTC,2
2021-07-19,120.73291015625,111.98568725585938,119.38440704345703,113.16480255126953,1252109735,113.16480255126953,LTC,2
2021-07-20,114.93824768066406,104.32588958740234,113.24037170410156,107.39948272705078,1447927552,107.39948272705078,LTC,2
2021-07-21,118.8583755493164,105.37126922607422,107.33421325683594,117.45989227294922,1535044626,117.45989227294922,LTC,2
2021-07-22,121.90778350830078,115.81658935546875,117.63249969482422,120.73579406738281,1244645331,120.73579406738281,LTC,2
2021-07-23,124.46802520751953,117.28687286376953,120.74201202392578,124.2494125366211,1105582289,124.2494125366211,LTC,2
2021-07-24,127.74347686767578,123.61669158935547,124.21847534179688,126.18867492675781,1149988053,126.18867492675781,LTC,2
2021-07-25,128.01429748535156,123.86831665039062,126.11593627929688,127.59797668457031,1152966295,127.59797668457031,LTC,2
2021-07-26,140.26858520507812,127.19208526611328,127.65141296386719,131.36248779296875,2122247682,131.36248779296875,LTC,2
2021-07-27,134.9468536376953,127.62014770507812,131.23289489746094,134.6178741455078,1709997405,134.6178741455078,LTC,2
2021-07-28,141.8950958251953,132.92088317871094,134.7672119140625,139.83660888671875,1844085027,139.83660888671875,LTC,2
2021-07-29,142.80491638183594,137.14625549316406,140.29916381835938,141.3212890625,1579482162,141.3212890625,LTC,2
2021-07-30,145.79518127441406,136.22012329101562,141.47171020507812,145.7750244140625,1614166297,145.7750244140625,LTC,2
2021-07-31,146.59869384765625,142.05093383789062,145.654296875,144.93321228027344,1337306944,144.93321228027344,LTC,2
2021-08-01,149.69740295410156,138.77186584472656,144.50985717773438,140.73553466796875,1520253711,140.73553466796875,LTC,2
2021-08-02,145.86026000976562,139.091552734375,140.5424346923828,141.50550842285156,1446142148,141.50550842285156,LTC,2
2021-08-03,143.14199829101562,136.130859375,141.468505859375,138.2908477783203,1337812400,138.2908477783203,LTC,2
2021-08-04,144.43251037597656,135.9945526123047,138.48631286621094,142.623046875,1391008967,142.623046875,LTC,2
2021-08-05,145.00405883789062,136.4845733642578,142.62791442871094,143.43597412109375,1601656842,143.43597412109375,LTC,2
2021-08-06,150.55557250976562,142.0043182373047,143.54800415039062,147.8009490966797,1830070393,147.8009490966797,LTC,2
2021-08-07,156.3384246826172,147.3045196533203,147.8987579345703,155.86477661132812,2107022706,155.86477661132812,LTC,2
2021-08-08,157.43844604492188,147.36541748046875,155.95895385742188,149.8477325439453,1780747563,149.8477325439453,LTC,2
2021-08-09,170.38600158691406,145.44422912597656,149.81851196289062,166.516357421875,2544061454,166.516357421875,LTC,2
2021-08-10,168.17385864257812,159.07925415039062,166.4677276611328,165.46041870117188,2379906344,165.46041870117188,LTC,2
2021-08-11,176.01881408691406,164.40505981445312,165.40869140625,170.93594360351562,2419719473,170.93594360351562,LTC,2
2021-08-12,179.57052612304688,161.1070556640625,170.87928771972656,165.1310272216797,2386820701,165.1310272216797,LTC,2
2021-08-13,184.30398559570312,164.28289794921875,165.51177978515625,183.2860870361328,2604958786,183.2860870361328,LTC,2
2021-08-14,184.938720703125,175.77862548828125,183.3824005126953,182.71127319335938,2425228534,182.71127319335938,LTC,2
2021-08-15,186.36778259277344,175.61293029785156,182.9389190673828,184.904296875,2463135987,184.904296875,LTC,2
2021-08-16,188.8373565673828,176.99046325683594,184.7760009765625,178.8544921875,2512505149,178.8544921875,LTC,2
2021-08-17,184.22093200683594,168.340576171875,178.15264892578125,168.84263610839844,2207382233,168.84263610839844,LTC,2
2021-08-18,174.30966186523438,163.58016967773438,168.67343139648438,167.3966064453125,1933140312,167.3966064453125,LTC,2
2021-08-19,175.54293823242188,162.9866943359375,167.04376220703125,175.493408203125,1886756817,175.493408203125,LTC,2
2021-08-20,184.08155822753906,174.3670196533203,175.4324951171875,183.62852478027344,1821956870,183.62852478027344,LTC,2
2021-08-21,184.413818359375,177.05250549316406,183.65145874023438,179.73614501953125,1735474978,179.73614501953125,LTC,2
2021-08-22,189.5882568359375,179.1482696533203,179.90740966796875,186.31309509277344,2051815458,186.31309509277344,LTC,2
2021-08-23,191.38265991210938,183.9352569580078,186.13238525390625,187.10643005371094,2033355063,187.10643005371094,LTC,2
2021-08-24,188.33013916015625,172.7820281982422,187.30474853515625,173.57681274414062,1968635010,173.57681274414062,LTC,2
2021-08-25,178.9541778564453,169.92413330078125,173.70973205566406,177.6032257080078,1766315141,177.6032257080078,LTC,2
2021-08-26,180.2177276611328,166.03240966796875,177.8907012939453,168.08558654785156,1967737081,168.08558654785156,LTC,2
2021-08-27,175.98440551757812,165.39891052246094,167.98785400390625,175.98440551757812,2747733541,175.98440551757812,LTC,2
2021-08-28,177.00636291503906,171.77511596679688,176.1288299560547,175.45408630371094,2197632103,175.45408630371094,LTC,2
2021-08-29,182.30320739746094,173.50204467773438,175.52719116210938,174.7042236328125,2336929993,174.7042236328125,LTC,2
2021-08-30,176.10398864746094,167.07908630371094,174.6308135986328,167.42466735839844,2322318232,167.42466735839844,LTC,2
2021-08-31,175.23890686035156,166.14059448242188,167.5045928955078,171.6592254638672,2252832552,171.6592254638672,LTC,2
2021-09-01,182.71591186523438,169.01461791992188,171.46517944335938,180.97216796875,2807031001,180.97216796875,LTC,2
2021-09-02,187.88600158691406,179.7144775390625,180.95639038085938,183.61724853515625,2648327451,183.61724853515625,LTC,2
2021-09-03,217.51747131347656,180.1070556640625,183.43487548828125,212.96597290039062,5461104943,212.96597290039062,LTC,2
2021-09-04,225.11004638671875,208.9357147216797,212.96484375,212.35845947265625,4290103830,212.35845947265625,LTC,2
2021-09-05,231.95567321777344,210.74658203125,211.97352600097656,231.333984375,3796951481,231.333984375,LTC,2
2021-09-06,232.10145568847656,216.6732177734375,232.10145568847656,219.52577209472656,3846416196,219.52577209472656,LTC,2
2021-09-07,221.43191528320312,165.84286499023438,219.52459716796875,178.11439514160156,4888577997,178.11439514160156,LTC,2
2021-09-08,188.20123291015625,170.00404357910156,178.07594299316406,179.72467041015625,4614459511,179.72467041015625,LTC,2
2021-09-09,188.45785522460938,177.24061584472656,177.9097442626953,180.37680053710938,2895886861,180.37680053710938,LTC,2
2021-09-10,187.12901306152344,171.5594024658203,180.44834899902344,174.29603576660156,2640894542,174.29603576660156,LTC,2
2021-09-11,185.77748107910156,173.75514221191406,174.30833435058594,178.68856811523438,2374798275,178.68856811523438,LTC,2
2021-09-12,185.93312072753906,175.57394409179688,178.6846160888672,183.23448181152344,2524354411,183.23448181152344,LTC,2
2021-09-13,233.05685424804688,171.38385009765625,183.24244689941406,179.48394775390625,8716460338,179.48394775390625,LTC,2
2021-09-14,187.5938262939453,176.49996948242188,179.5534210205078,183.13906860351562,3674072759,183.13906860351562,LTC,2
2021-09-15,191.49803161621094,180.04246520996094,183.0461883544922,189.23941040039062,2966645617,189.23941040039062,LTC,2
2021-09-16,194.78985595703125,181.85879516601562,189.02932739257812,185.53807067871094,3890293445,185.53807067871094,LTC,2
2021-09-17,190.08932495117188,178.46478271484375,185.39852905273438,179.68408203125,3490133355,179.68408203125,LTC,2
2021-09-18,184.87098693847656,178.50674438476562,179.83258056640625,181.30886840820312,2288894200,181.30886840820312,LTC,2
2021-09-19,181.47645568847656,173.23143005371094,181.24803161621094,175.7406005859375,2265327476,175.7406005859375,LTC,2
2021-09-20,175.9052734375,154.10418701171875,175.7526092529297,156.46401977539062,3091999618,156.46401977539062,LTC,2
2021-09-21,162.0477294921875,145.47476196289062,157.2126922607422,148.38987731933594,2676739911,148.38987731933594,LTC,2
2021-09-22,161.9007568359375,145.7730712890625,148.24111938476562,161.41200256347656,2470322802,161.41200256347656,LTC,2
2021-09-23,164.5155487060547,157.520751953125,161.49305725097656,163.81834411621094,2168287266,163.81834411621094,LTC,2
2021-09-24,165.76832580566406,142.44131469726562,163.8912811279297,152.2317352294922,3002639992,152.2317352294922,LTC,2
2021-09-25,155.52850341796875,149.2789306640625,152.22764587402344,151.18145751953125,2780149595,151.18145751953125,LTC,2
2021-09-26,153.4053497314453,142.54745483398438,151.1856231689453,150.640869140625,3285914022,150.640869140625,LTC,2
2021-09-27,154.82504272460938,145.27651977539062,150.86325073242188,145.34957885742188,2675737537,145.34957885742188,LTC,2
2021-09-28,148.44705200195312,140.3708953857422,145.2202606201172,140.5971221923828,2716268316,140.5971221923828,LTC,2
2021-09-29,149.6635284423828,140.14515686035156,140.67201232910156,144.9186248779297,2611872987,144.9186248779297,LTC,2
2021-09-30,154.19712829589844,144.1713409423828,144.853759765625,153.1479949951172,2490894083,153.1479949951172,LTC,2
2021-10-01,168.00570678710938,151.5926513671875,153.2936553955078,166.1322021484375,3075986940,166.1322021484375,LTC,2
2021-10-02,172.634521484375,164.80014038085938,166.21224975585938,169.25892639160156,2954252473,169.25892639160156,LTC,2
2021-10-03,174.69522094726562,166.1136474609375,169.1682586669922,170.60997009277344,3020051826,170.60997009277344,LTC,2
2021-10-04,170.7590789794922,162.34503173828125,170.60240173339844,167.54014587402344,2809356425,167.54014587402344,LTC,2
2021-10-05,175.23277282714844,166.92149353027344,167.53915405273438,173.89108276367188,2779608244,173.89108276367188,LTC,2
2021-10-06,182.7165985107422,164.39273071289062,173.89476013183594,178.70567321777344,3434445937,178.70567321777344,LTC,2
2021-10-07,186.70028686523438,173.76512145996094,178.68307495117188,178.771728515625,3653828647,178.771728515625,LTC,2
2021-10-08,182.8628387451172,174.97140502929688,178.61398315429688,175.97238159179688,3235639420,175.97238159179688,LTC,2
2021-10-09,182.5896453857422,175.0626220703125,175.8391571044922,179.65866088867188,3261336754,179.65866088867188,LTC,2
2021-10-10,183.83078002929688,174.6259765625,179.779052734375,175.31857299804688,2933958270,175.31857299804688,LTC,2
2021-10-11,185.08250427246094,173.7331085205078,175.10952758789062,179.42605590820312,3155773236,179.42605590820312,LTC,2
2021-10-12,179.44728088378906,167.44483947753906,179.44728088378906,172.79776000976562,3014739916,172.79776000976562,LTC,2
2021-10-13,179.43910217285156,168.02479553222656,172.65509033203125,177.62832641601562,2648806965,177.62832641601562,LTC,2
2021-10-14,185.91506958007812,177.16390991210938,177.54449462890625,180.11839294433594,2669021002,180.11839294433594,LTC,2
2021-10-15,192.36476135253906,176.94956970214844,181.00021362304688,188.8141326904297,3361284929,188.8141326904297,LTC,2
2021-10-16,192.17178344726562,185.43048095703125,189.49830627441406,186.18930053710938,2812657145,186.18930053710938,LTC,2
2021-10-17,187.79721069335938,178.02435302734375,186.02996826171875,183.73052978515625,2557228667,183.73052978515625,LTC,2
2021-10-18,187.1116485595703,179.23037719726562,183.8011474609375,185.55674743652344,2735635061,185.55674743652344,LTC,2
2021-10-19,191.05386352539062,183.9536895751953,185.6239013671875,188.9398193359375,2468334299,188.9398193359375,LTC,2
2021-10-20,208.83335876464844,185.98178100585938,188.86724853515625,206.87078857421875,2998361011,206.87078857421875,LTC,2
2021-10-21,214.02157592773438,196.4022979736328,207.3284454345703,196.8691864013672,2819160222,196.8691864013672,LTC,2
2021-10-22,201.31959533691406,188.53033447265625,196.94500732421875,190.82228088378906,2250306566,190.82228088378906,LTC,2
2021-10-23,197.44529724121094,189.37583923339844,190.98883056640625,196.30950927734375,1909421304,196.30950927734375,LTC,2
2021-10-24,199.4508056640625,185.7188720703125,196.46180725097656,190.9056854248047,1964457059,190.9056854248047,LTC,2
